age,sex,race,marital-status,relationship,workclass,fnlwgt,education,education-num,occupation,capital-gain,capital-loss,hours-per-week,native-country,target
46,1,0,2,0,2,309212,1,9,13,0,0,25,0,<=50K
25,0,0,1,1,5,148888,1,9,1,0,0,60,0,>50K
23,0,0,0,0,4,324637,5,10,0,0,0,30,0,<=50K
53,0,0,1,1,5,55139,3,14,1,0,0,40,0,>50K
29,1,0,1,2,2,119004,1,9,0,0,2179,40,0,<=50K
45,0,0,1,1,2,252079,5,10,3,0,0,50,0,>50K
70,0,0,2,0,2,315868,0,13,0,0,0,40,0,<=50K
55,0,0,1,1,5,392325,0,13,5,99999,0,60,0,>50K
40,0,0,1,1,0,174283,8,16,3,0,1887,50,0,>50K
17,0,0,0,3,2,126832,12,6,4,0,0,30,0,<=50K
18,0,0,0,3,2,126071,1,9,10,0,0,40,0,<=50K
34,0,0,0,4,2,265706,3,14,5,0,0,60,0,>50K
41,1,0,2,0,2,282964,5,10,0,0,0,40,0,<=50K
28,0,0,0,0,2,328518,0,13,0,0,0,40,0,<=50K
23,0,0,0,3,0,283499,1,9,11,0,0,40,0,<=50K
32,0,0,0,5,2,286675,5,10,1,0,0,40,0,<=50K
56,0,1,1,1,2,136472,7,4,8,0,0,48,0,<=50K
36,0,0,2,4,2,132879,1,9,1,0,0,45,0,<=50K
26,0,0,0,0,2,314798,1,9,0,0,0,50,0,<=50K
62,1,0,6,4,2,143943,0,13,9,0,0,7,0,<=50K
35,1,0,2,4,2,134367,6,12,0,0,0,40,0,<=50K
25,1,0,0,0,4,366796,0,13,3,0,0,40,0,<=50K
28,0,0,1,1,2,195573,1,9,6,0,0,50,0,<=50K
21,1,0,0,3,2,33616,5,10,0,0,0,25,0,<=50K
31,0,0,1,1,2,164190,12,6,6,0,0,40,0,<=50K
23,0,0,0,3,2,380281,6,12,4,0,0,25,13,<=50K
58,0,0,1,1,5,190763,0,13,3,0,0,40,0,>50K
55,0,0,1,1,4,209535,3,14,3,0,0,40,0,>50K
54,0,0,1,1,2,156003,1,9,10,0,0,40,0,<=50K
33,0,0,1,1,2,55699,1,9,6,3908,0,40,0,<=50K
28,0,0,1,1,2,183151,2,7,2,7688,0,40,0,>50K
40,0,0,1,1,2,198790,2,7,8,0,0,30,0,<=50K
33,0,0,1,1,1,272359,0,13,5,7298,0,80,0,>50K
27,0,2,0,0,2,236481,10,15,3,0,0,10,3,<=50K
55,0,0,2,4,2,143266,1,9,0,0,0,25,0,<=50K
53,0,0,4,4,2,192386,1,9,6,0,0,45,0,<=50K
23,0,0,0,0,2,99543,14,8,6,0,0,46,0,<=50K
66,0,0,6,0,2,169435,1,9,10,0,0,16,0,<=50K
34,0,0,1,1,1,34572,9,11,1,0,0,60,0,>50K
39,0,0,2,0,2,119272,12,6,6,0,0,40,0,<=50K
21,1,1,0,3,2,211601,5,10,0,0,0,40,0,<=50K
26,1,4,3,3,2,154785,5,10,0,0,0,35,0,<=50K
21,1,0,0,3,2,213041,1,9,0,0,0,40,1,<=50K
59,0,0,1,1,2,229939,1,9,5,0,0,40,0,<=50K
61,0,0,1,1,2,175331,12,6,6,0,0,40,0,<=50K
30,0,0,1,1,2,226443,0,13,5,0,0,50,0,>50K
22,0,0,1,1,2,46561,9,11,8,0,0,40,0,<=50K
47,1,0,2,4,2,161311,1,9,8,0,0,30,0,<=50K
50,0,0,2,0,2,98215,1,9,4,0,0,40,0,<=50K
67,1,0,2,0,2,118363,0,13,1,0,2206,5,0,<=50K
59,0,0,1,1,4,181242,12,6,10,0,0,40,0,<=50K
35,1,0,0,0,2,356238,6,12,4,0,0,80,0,>50K
56,1,0,3,0,1,39380,5,10,7,27828,0,20,0,>50K
34,1,0,2,4,2,269723,1,9,1,2977,0,50,0,<=50K
63,1,0,6,4,2,34098,12,6,7,0,0,56,0,<=50K
48,0,0,1,1,2,50880,5,10,10,0,0,40,9,<=50K
41,0,0,1,1,3,356934,5,10,3,0,0,44,0,>50K
26,1,1,0,3,2,276309,5,10,2,0,0,20,0,<=50K
47,0,0,1,1,2,175925,12,6,5,0,2179,52,0,<=50K
29,0,0,1,1,1,164607,9,11,7,0,0,50,0,<=50K
30,0,0,0,3,2,224462,1,9,2,0,0,40,0,<=50K
19,0,0,0,3,2,92863,1,9,5,0,0,20,0,<=50K
27,1,0,0,0,2,179565,0,13,0,0,0,37,0,<=50K
59,0,0,1,1,1,31137,1,9,7,0,0,70,0,<=50K
19,0,0,0,3,2,199495,1,9,10,0,0,40,0,<=50K
45,0,2,1,1,2,175262,4,5,2,0,0,40,3,<=50K
37,0,0,0,0,2,220585,1,9,0,0,0,40,0,<=50K
44,1,0,3,4,4,231793,8,16,3,0,0,38,0,<=50K
34,0,2,1,1,3,191342,0,13,0,0,0,38,0,<=50K
30,1,0,0,0,2,186420,0,13,9,0,0,35,0,<=50K
30,0,2,1,1,2,328242,0,13,1,0,0,40,37,>50K
56,1,1,4,0,2,279340,2,7,4,0,0,40,0,<=50K
19,1,0,0,3,2,174478,1,9,4,0,0,40,0,<=50K
37,0,0,1,1,2,151771,7,4,10,0,0,40,0,<=50K
45,0,0,1,1,2,145636,3,14,1,0,1977,43,0,>50K
21,1,0,0,3,2,120326,5,10,0,0,0,40,0,<=50K
34,0,0,1,1,1,246439,1,9,7,0,0,45,0,<=50K
27,0,0,1,5,2,144133,0,13,1,0,0,50,0,<=50K
44,1,0,0,0,4,145522,3,14,3,0,0,40,0,<=50K
33,0,0,0,0,2,312055,0,13,1,0,0,40,0,<=50K
32,1,0,0,5,2,235847,5,10,1,0,0,50,0,<=50K
37,0,0,1,1,2,187748,5,10,10,0,0,40,0,<=50K
26,1,0,0,0,2,396482,0,13,5,0,0,48,0,<=50K
49,0,0,1,1,2,261688,1,9,10,5013,0,60,0,<=50K
20,1,0,0,0,2,39477,5,10,3,0,0,30,0,<=50K
37,0,0,1,1,2,143058,5,10,10,0,0,40,0,<=50K
22,0,0,1,1,2,216867,11,3,10,0,0,48,4,<=50K
44,0,0,0,0,2,230592,0,13,9,0,0,35,0,<=50K
30,0,0,1,1,4,40338,1,9,10,0,0,40,0,<=50K
55,0,0,1,1,4,115457,1,9,4,0,0,40,0,<=50K
36,0,0,1,1,2,374983,2,7,8,0,0,40,0,<=50K
29,0,0,0,0,2,285419,14,8,9,0,0,40,0,<=50K
45,0,0,1,1,0,187581,9,11,11,0,0,40,0,<=50K
38,0,0,1,1,5,299036,0,13,5,0,0,55,0,>50K
42,0,2,0,0,2,68729,5,10,10,0,0,40,0,<=50K
27,1,0,0,3,2,333990,9,11,1,0,0,40,0,<=50K
20,0,0,0,3,2,117767,5,10,0,0,0,25,0,<=50K
43,0,0,1,1,2,184378,0,13,3,0,0,35,0,<=50K
21,0,0,0,3,2,232591,1,9,0,0,0,40,0,<=50K
33,1,0,0,0,2,143851,0,13,3,0,0,40,0,<=50K
36,0,0,1,1,1,89622,1,9,10,0,0,80,0,>50K
34,0,0,1,1,2,202498,14,8,4,0,0,40,21,<=50K
54,0,0,1,1,2,343242,5,10,1,0,0,44,0,>50K
30,0,0,1,1,2,460408,1,9,10,0,0,40,0,>50K
63,0,1,1,1,2,205246,1,9,8,0,0,40,0,<=50K
36,0,0,1,1,2,230329,0,13,1,0,0,50,0,>50K
25,0,0,0,0,2,197871,0,13,1,0,0,50,0,<=50K
55,0,0,2,0,2,194290,1,9,10,0,0,40,0,<=50K
44,0,0,1,1,2,191814,5,10,3,0,0,45,0,>50K
41,1,1,0,4,2,95168,1,9,8,0,0,40,0,<=50K
47,0,0,1,1,2,386136,6,12,3,0,0,40,0,>50K
41,0,0,0,0,2,152529,0,13,3,0,0,40,0,>50K
35,0,4,1,1,2,214891,1,9,6,0,0,40,21,<=50K
18,1,0,0,3,2,133654,1,9,0,0,0,40,0,<=50K
23,1,0,2,4,2,147548,1,9,4,0,0,30,0,<=50K
57,0,0,1,1,2,73051,0,13,1,0,0,40,0,<=50K
56,0,3,0,0,1,60166,15,2,1,0,0,65,0,<=50K
25,1,0,0,3,5,454934,5,10,5,0,0,35,0,<=50K
35,1,0,0,3,1,185621,0,13,3,0,0,40,0,<=50K
61,0,0,1,1,2,101500,9,11,0,0,0,40,0,<=50K
36,1,0,2,0,0,36397,0,13,3,0,0,55,0,<=50K
18,1,1,0,3,2,276540,14,8,5,0,0,15,0,<=50K
21,1,1,3,3,2,293968,5,10,5,0,0,20,0,<=50K
32,0,0,1,1,4,186993,1,9,6,0,0,40,0,<=50K
52,0,0,1,1,2,232132,14,8,8,0,0,45,0,>50K
48,0,0,1,1,2,176917,1,9,10,0,0,55,0,<=50K
40,1,0,2,0,2,105936,0,13,3,0,0,40,0,<=50K
35,0,0,1,1,2,105821,1,9,1,5178,0,40,0,>50K
42,1,0,2,0,2,178074,1,9,0,0,0,40,0,<=50K
34,0,1,1,1,2,191930,5,10,8,0,0,40,0,<=50K
27,0,0,1,1,2,130807,6,12,9,0,0,40,0,<=50K
47,0,0,0,0,1,94100,0,13,7,0,0,65,0,<=50K
65,0,0,1,1,1,144822,4,5,10,0,0,45,0,<=50K
61,1,0,6,4,5,102191,3,14,1,0,0,99,0,<=50K
18,0,0,0,3,2,90934,5,10,5,0,0,28,0,<=50K
48,0,0,1,1,2,173243,8,16,3,0,0,45,0,>50K
26,0,1,0,0,2,258768,5,10,6,2174,0,75,0,<=50K
30,0,0,0,0,2,189759,0,13,5,0,0,40,0,<=50K
68,0,0,1,1,1,69249,1,9,7,0,0,50,0,>50K
23,0,0,1,1,2,133061,1,9,5,0,0,80,0,<=50K
65,0,0,1,1,1,175202,1,9,1,0,0,24,0,<=50K
32,0,0,1,1,2,27051,0,13,0,0,0,44,0,<=50K
44,0,0,1,1,2,60414,3,14,1,0,0,40,0,>50K
48,1,0,1,2,4,317360,3,14,3,0,0,40,0,>50K
24,0,0,0,0,2,258298,9,11,9,0,0,45,0,<=50K
58,0,0,0,0,2,174040,5,10,7,0,0,40,0,<=50K
32,0,0,3,0,4,177566,5,10,3,0,0,50,9,<=50K
54,0,0,2,0,2,162238,3,14,1,0,0,50,0,>50K
35,0,0,0,0,2,87556,3,14,3,0,0,45,0,>50K
35,1,0,2,0,2,144322,6,12,1,0,0,50,0,<=50K
24,0,0,0,3,2,190015,1,9,5,0,0,40,0,<=50K
50,0,0,1,1,2,183173,1,9,3,99999,0,40,0,>50K
38,0,0,4,0,1,151322,1,9,10,0,0,40,0,<=50K
57,0,0,1,1,4,47392,1,9,1,0,0,40,0,>50K
38,0,0,0,0,2,107125,5,10,5,0,0,60,0,<=50K
49,0,0,0,0,2,265295,1,9,10,0,0,40,0,<=50K
25,1,0,0,3,2,189219,0,13,9,0,0,16,0,<=50K
56,0,0,3,0,2,147989,5,10,6,0,0,40,0,<=50K
32,1,0,2,4,2,185732,2,7,4,0,0,40,0,<=50K
22,0,0,0,0,2,153516,0,13,3,0,0,40,0,<=50K
33,0,0,1,1,2,216145,1,9,10,0,0,40,0,<=50K
42,1,0,2,4,2,202872,5,10,0,0,0,12,0,<=50K
62,0,0,1,1,1,39630,1,9,6,0,0,48,0,<=50K
26,0,0,0,3,4,206721,0,13,11,0,0,40,0,<=50K
46,0,0,2,4,2,358585,5,10,10,0,0,40,0,>50K
33,1,0,4,0,2,377283,0,13,5,0,0,50,0,>50K
65,0,0,1,1,6,172949,1,9,6,2414,0,20,0,<=50K
46,0,0,1,1,2,110171,5,10,10,7688,0,40,0,>50K
43,1,0,2,0,4,223861,9,11,1,0,0,40,0,<=50K
43,0,0,1,1,2,163455,1,9,10,0,0,40,0,>50K
35,0,0,1,1,2,183892,12,6,10,0,0,40,0,<=50K
48,1,0,6,5,2,47022,1,9,2,0,0,48,0,<=50K
55,0,0,1,1,3,145401,0,13,1,0,0,40,0,>50K
45,0,0,1,1,2,387074,9,11,10,0,0,40,0,<=50K
56,0,0,1,1,2,105363,0,13,1,4508,0,40,0,<=50K
59,0,0,0,0,3,195467,3,14,1,0,0,40,0,<=50K
56,0,0,1,1,4,170217,1,9,10,0,0,40,0,<=50K
21,0,1,0,3,2,156807,1,9,4,0,0,10,0,<=50K
26,0,0,1,1,2,255193,2,7,1,3411,0,40,0,<=50K
38,1,0,0,4,2,273640,1,9,4,0,0,40,0,<=50K
27,1,0,0,3,2,191177,5,10,0,0,0,40,0,<=50K
48,0,0,1,1,5,184787,7,4,10,0,0,50,0,>50K
37,0,0,1,1,0,239409,3,14,3,0,0,60,0,>50K
63,0,0,1,1,1,404547,1,9,10,0,0,30,0,<=50K
27,0,3,0,0,0,23740,1,9,6,0,0,38,0,>50K
20,0,0,0,3,2,382153,5,10,5,0,0,25,0,<=50K
26,0,0,1,1,2,164488,3,14,3,0,1887,40,0,>50K
51,0,0,1,1,1,168539,6,12,1,0,0,40,0,<=50K
28,0,0,1,1,2,189530,6,12,3,0,0,40,0,>50K
39,1,3,2,0,2,89419,9,11,4,0,0,40,13,<=50K
35,0,0,1,1,2,224512,3,14,5,0,0,55,0,>50K
65,0,0,1,1,2,85787,7,4,10,0,0,40,0,<=50K
54,0,1,1,1,4,279881,9,11,6,0,0,40,0,<=50K
39,0,0,0,3,2,194287,7,4,4,0,1602,35,0,<=50K
24,1,1,0,3,2,141040,5,10,0,0,0,40,0,<=50K
36,1,2,0,0,2,222294,0,13,1,0,0,40,0,<=50K
52,0,0,2,0,2,38795,1,9,10,0,0,40,0,>50K
64,0,0,1,1,2,182979,1,9,8,0,0,40,0,<=50K
43,0,0,2,0,2,223277,5,10,10,0,0,40,0,<=50K
44,0,0,0,0,2,67065,9,11,13,594,0,25,0,<=50K
47,1,0,4,4,3,160647,1,9,0,0,0,40,0,<=50K
32,0,0,1,1,2,45796,14,8,2,0,0,40,0,<=50K
20,1,0,0,3,2,110597,5,10,5,0,0,30,0,<=50K
33,1,0,0,0,2,166961,5,10,0,0,0,38,0,<=50K
52,1,0,2,4,2,318975,1,9,0,0,0,40,1,<=50K
49,0,0,1,1,2,305657,7,4,8,0,0,40,0,<=50K
31,1,0,1,2,2,120857,1,9,5,0,0,18,0,<=50K
62,1,0,0,4,1,158712,1,9,4,0,0,6,0,<=50K
44,0,0,2,0,2,304530,5,10,10,0,0,55,0,<=50K
28,0,0,1,1,4,327533,1,9,11,3908,0,40,0,<=50K
68,1,1,6,4,4,233954,3,14,3,0,0,40,0,>50K
40,1,0,0,4,3,26880,5,10,0,0,0,40,0,<=50K
46,0,0,0,0,2,70754,7,4,2,0,0,50,0,<=50K
22,1,0,0,3,2,184665,1,9,8,0,0,40,0,<=50K
37,0,0,2,0,1,245372,0,13,9,0,0,15,0,<=50K
62,0,0,0,0,2,252668,3,14,3,0,0,70,0,<=50K
37,0,0,1,1,2,86551,0,13,1,0,0,50,0,>50K
35,0,0,0,0,2,241998,1,9,5,4787,0,40,0,>50K
44,0,0,1,1,2,106900,1,9,5,0,0,68,0,<=50K
41,0,0,1,1,2,204235,9,11,5,0,0,40,0,>50K
36,0,0,2,4,4,127772,0,13,3,0,0,40,0,<=50K
26,1,0,2,0,2,117217,0,13,4,0,0,45,0,<=50K
48,0,1,1,1,3,215389,1,9,6,0,0,40,0,>50K
21,1,0,0,0,2,198050,1,9,4,0,0,28,0,<=50K
39,0,0,1,1,2,173476,10,15,10,7688,0,40,0,>50K
38,1,0,2,0,2,217349,9,11,3,14344,0,40,0,>50K
44,0,0,1,1,2,377018,9,11,10,0,0,40,0,>50K
56,1,2,1,2,2,99894,12,6,5,0,0,30,28,>50K
25,0,0,0,5,2,170786,4,5,6,0,0,40,0,<=50K
32,1,0,0,0,4,250585,0,13,3,0,0,50,0,<=50K
47,1,0,0,0,2,198769,5,10,0,0,0,40,0,>50K
26,0,0,0,3,2,306513,5,10,2,0,0,40,0,<=50K
31,1,1,0,0,2,178623,0,13,3,14084,0,60,0,>50K
23,0,0,0,3,2,109307,9,11,1,0,0,40,0,<=50K
41,1,0,2,4,3,106982,5,10,3,0,0,40,0,>50K
55,0,1,1,1,1,396878,5,10,1,0,0,25,0,<=50K
23,1,0,2,4,2,344278,5,10,1,0,0,25,0,<=50K
45,0,1,1,1,2,203653,1,9,0,7298,0,40,0,>50K
42,0,0,1,1,4,227890,0,13,1,0,1485,40,0,<=50K
29,0,0,0,0,2,107812,5,10,3,0,0,15,0,<=50K
48,0,0,1,1,2,185143,3,14,1,0,0,40,0,<=50K
36,0,0,2,4,2,143068,5,10,10,0,0,40,0,<=50K
52,0,0,1,1,5,114758,0,13,5,15024,0,50,0,>50K
46,0,0,2,4,2,266337,9,11,10,0,0,40,0,<=50K
34,0,0,0,3,2,321787,5,10,0,0,0,40,0,<=50K
27,1,0,0,0,0,21306,6,12,0,0,0,40,9,<=50K
18,1,0,0,3,2,271935,1,9,8,0,0,40,0,<=50K
18,1,0,0,3,2,148952,5,10,4,0,0,24,0,<=50K
42,0,0,1,1,2,196626,7,4,10,0,0,40,0,<=50K
36,0,0,1,1,2,199439,3,14,1,0,0,45,0,>50K
52,0,0,1,1,5,81436,10,15,5,0,0,40,0,>50K
44,0,0,1,1,5,352971,0,13,1,0,0,45,0,>50K
53,0,0,1,1,2,375134,5,10,5,0,0,60,0,>50K
36,0,0,1,1,2,206521,0,13,5,0,0,60,0,>50K
27,0,2,0,5,2,330466,0,13,9,0,0,40,0,<=50K
52,0,0,1,1,2,208302,1,9,8,0,0,60,0,<=50K
60,0,0,1,1,1,135285,3,14,3,0,0,40,0,<=50K
41,0,0,1,1,2,171615,6,12,9,0,0,45,0,>50K
64,0,0,1,1,1,149698,10,15,3,0,0,40,0,>50K
25,0,0,0,5,2,71351,15,2,4,0,0,25,22,<=50K
63,0,2,1,1,2,84737,7,4,4,0,0,40,27,<=50K
54,0,0,2,0,4,375134,9,11,10,0,0,40,0,<=50K
21,0,0,0,3,2,207103,1,9,2,0,0,40,0,<=50K
27,0,0,0,0,2,199314,0,13,0,0,0,40,12,<=50K
63,0,0,1,1,1,289741,3,14,7,41310,0,50,0,<=50K
37,1,0,2,0,2,240837,1,9,4,0,0,30,0,<=50K
22,0,0,0,0,2,283499,1,9,6,0,0,35,0,<=50K
54,0,0,1,1,2,97778,7,4,10,0,0,40,0,<=50K
54,1,0,2,4,2,21698,12,6,4,0,0,40,0,<=50K
60,0,0,1,1,4,232618,1,9,4,0,0,40,0,<=50K
19,0,0,0,3,2,175820,2,7,2,0,0,25,0,<=50K
25,1,0,2,0,4,63996,1,9,0,0,0,40,0,<=50K
51,1,0,1,2,4,182985,1,9,0,0,0,40,0,<=50K
47,1,0,0,0,3,380127,1,9,1,0,0,40,0,<=50K
44,0,0,0,3,1,111483,12,6,10,0,0,50,0,<=50K
57,1,0,6,0,2,96346,1,9,3,0,0,57,0,<=50K
22,0,0,0,3,2,317528,5,10,5,0,0,34,0,<=50K
36,1,1,2,4,0,223020,5,10,4,0,0,20,0,<=50K
39,0,0,1,1,2,115076,5,10,8,0,0,40,0,<=50K
49,0,4,1,1,2,133969,8,16,3,0,0,50,0,>50K
41,0,2,1,1,2,173858,1,9,4,0,0,40,26,<=50K
35,0,0,1,1,2,193241,5,10,0,0,0,38,0,<=50K
40,1,0,2,4,5,50644,6,12,5,1506,0,40,0,<=50K
30,1,0,0,0,2,178841,0,13,1,0,0,40,0,<=50K
25,0,0,0,0,2,177017,1,9,5,0,1504,37,0,<=50K
25,0,1,1,1,2,253267,5,10,0,0,1902,36,0,>50K
37,0,0,1,1,2,202027,3,14,0,7688,0,50,0,>50K
53,0,0,2,0,1,321865,10,15,3,0,0,60,0,>50K
34,1,0,0,0,1,321709,6,12,3,0,0,25,0,<=50K
18,1,0,0,3,2,210574,1,9,5,0,0,20,0,<=50K
45,0,1,2,4,2,474617,1,9,5,5455,0,40,0,<=50K
19,1,0,0,3,2,264390,5,10,0,0,2001,40,0,<=50K
33,0,0,1,1,5,144949,0,13,5,0,0,65,0,<=50K
45,0,0,1,1,0,90803,5,10,0,0,0,40,0,<=50K
43,0,0,1,1,0,126701,0,13,1,0,0,35,0,>50K
40,0,0,1,1,2,178417,1,9,10,0,0,35,0,<=50K
41,0,0,1,1,1,197176,0,13,7,0,0,75,0,>50K
25,0,0,1,1,2,182227,1,9,10,0,1579,40,0,<=50K
22,1,0,0,3,2,117606,0,13,0,0,0,32,0,<=50K
52,0,0,0,4,2,349502,5,10,0,0,0,45,0,<=50K
45,0,0,1,1,3,81487,5,10,0,0,0,40,5,>50K
32,1,0,0,0,0,169583,8,16,3,0,0,70,0,<=50K
26,0,0,0,3,2,485117,0,13,6,0,0,20,0,<=50K
24,0,1,2,0,2,35603,5,10,4,0,0,40,0,<=50K
37,1,1,2,4,2,175390,1,9,8,0,0,40,0,<=50K
49,1,0,2,0,2,184986,1,9,4,0,0,40,0,<=50K
43,0,0,1,1,4,174395,3,14,3,0,0,50,0,<=50K
35,0,0,0,0,2,187711,1,9,8,0,0,40,0,<=50K
37,0,0,1,1,2,189878,10,15,3,0,0,50,0,>50K
17,0,0,0,3,2,224073,2,7,5,0,0,20,0,<=50K
48,0,0,1,1,2,159726,1,9,6,0,0,55,0,>50K
26,0,0,0,3,2,456618,5,10,0,2597,0,40,0,<=50K
35,0,2,1,1,2,202397,0,13,10,0,0,40,11,>50K
21,1,0,0,3,2,206681,5,10,5,0,0,15,0,<=50K
54,0,0,2,0,2,222020,12,6,4,0,0,70,0,<=50K
40,1,1,2,0,2,137304,0,13,0,0,0,40,0,<=50K
51,1,1,4,0,2,141645,5,10,1,0,0,40,0,<=50K
60,1,1,1,2,1,218085,1,9,4,0,0,50,0,<=50K
22,0,0,0,3,2,52596,5,10,5,0,0,8,0,<=50K
20,0,0,0,3,2,197997,1,9,7,0,0,40,0,<=50K
21,0,0,0,4,2,191444,2,7,7,0,0,40,0,<=50K
21,0,0,0,0,2,40767,5,10,2,0,0,40,0,<=50K
43,1,0,2,0,2,172577,5,10,0,0,0,44,0,<=50K
36,0,0,1,1,2,241998,0,13,10,0,0,50,0,>50K
65,0,0,1,1,0,215908,1,9,0,0,2174,40,0,>50K
48,0,0,1,1,2,212120,1,9,8,0,0,40,0,>50K
37,0,0,4,0,2,109133,3,14,1,27828,0,60,10,>50K
20,0,0,0,3,2,224424,14,8,8,0,0,40,0,<=50K
41,1,0,2,0,0,214985,1,9,1,0,0,40,0,<=50K
55,0,0,1,1,1,147098,4,5,10,0,0,50,0,<=50K
39,1,0,2,4,4,149833,0,13,3,0,0,40,0,<=50K
41,1,0,1,2,3,253770,5,10,6,7298,0,40,0,>50K
80,0,0,1,1,2,252466,9,11,10,0,0,24,0,<=50K
59,0,0,1,1,0,132717,12,6,7,0,0,40,0,<=50K
52,0,0,1,1,2,138944,2,7,10,0,0,40,0,>50K
39,0,0,1,1,2,280570,0,13,1,3103,0,50,0,>50K
56,0,1,3,0,1,144380,5,10,3,0,0,50,0,<=50K
69,1,1,6,0,4,660461,1,9,0,0,0,20,0,<=50K
49,0,0,1,1,2,177211,0,13,1,0,0,50,0,>50K
33,0,0,1,1,2,197424,1,9,1,5013,0,40,0,<=50K
28,0,0,1,1,5,31717,1,9,1,0,0,45,0,>50K
49,0,0,1,1,2,296849,5,10,1,0,0,40,0,>50K
51,0,0,3,4,4,193720,1,9,2,0,0,40,0,<=50K
42,1,0,2,4,2,106698,5,10,4,0,0,32,0,<=50K
66,1,0,6,0,2,214469,1,9,0,0,0,13,0,<=50K
44,0,0,4,5,2,185798,9,11,10,0,0,48,0,>50K
26,0,0,2,0,2,333108,1,9,5,0,0,40,0,<=50K
43,1,0,2,4,2,35210,5,10,0,0,0,40,0,<=50K
28,1,0,0,0,2,140845,12,6,8,0,155,40,0,<=50K
17,1,0,0,3,2,170455,2,7,5,0,0,8,0,<=50K
52,0,0,1,1,2,298215,0,13,10,0,0,50,0,>50K
24,0,0,0,0,2,404416,5,10,2,0,0,40,0,<=50K
65,1,0,6,5,2,143175,5,10,5,0,0,45,0,<=50K
36,0,0,1,1,1,409189,5,10,10,0,0,40,0,>50K
19,0,0,0,5,2,285750,1,9,2,0,0,30,0,<=50K
43,0,0,3,0,2,235556,5,10,5,0,0,45,4,<=50K
39,1,0,1,2,4,170382,3,14,3,0,0,50,7,>50K
48,0,0,1,1,2,195437,2,7,6,0,0,40,0,>50K
50,0,0,1,1,4,191130,9,11,11,0,0,40,0,>50K
21,0,0,0,3,2,231160,5,10,4,0,0,25,0,<=50K
36,1,1,0,0,2,47310,1,9,4,0,0,40,0,<=50K
33,0,1,1,1,2,214635,1,9,4,0,0,36,19,<=50K
50,0,0,1,1,3,65160,0,13,1,0,0,40,0,<=50K
49,0,0,1,1,0,423222,3,14,5,99999,0,80,0,>50K
70,0,0,1,1,5,272896,8,16,1,0,0,40,0,>50K
39,0,0,2,0,2,232854,1,9,6,0,0,40,0,<=50K
44,1,0,2,0,2,442035,5,10,3,0,0,40,0,<=50K
32,1,0,1,2,2,127875,0,13,9,0,0,40,0,>50K
40,0,1,0,5,2,283724,4,5,10,0,0,49,0,<=50K
46,0,1,1,1,2,403911,1,9,10,0,1902,40,0,>50K
40,1,2,1,2,2,177027,0,13,4,7688,0,52,28,>50K
47,0,0,2,3,2,249935,2,7,10,0,0,8,0,<=50K
19,0,0,0,0,2,533147,1,9,0,0,0,30,0,<=50K
22,1,0,0,5,2,137862,5,10,0,0,0,16,0,<=50K
20,1,0,0,3,2,249543,5,10,11,0,0,16,0,<=50K
46,1,0,2,0,4,230979,0,13,3,4787,0,25,0,>50K
41,0,0,1,1,2,137126,0,13,3,0,1977,45,0,>50K
17,1,4,0,3,2,147339,12,6,3,0,0,15,0,<=50K
41,0,1,1,1,2,256647,1,9,8,0,0,40,0,<=50K
28,0,0,4,0,2,111696,1,9,10,0,1974,40,0,<=50K
24,0,0,0,0,2,285457,1,9,4,0,0,40,0,<=50K
33,0,0,1,1,2,303867,5,10,1,0,0,50,0,<=50K
44,0,0,1,1,3,113597,5,10,1,0,0,55,0,>50K
26,1,1,0,3,1,151626,1,9,3,0,0,40,0,<=50K
47,0,0,1,1,1,26145,9,11,5,0,0,40,0,>50K
24,0,0,1,1,2,176189,1,9,8,0,0,40,0,<=50K
58,0,1,1,1,3,497253,0,13,1,0,0,40,0,>50K
41,0,0,1,1,2,41090,1,9,10,0,2002,60,0,<=50K
38,0,0,1,1,1,282461,7,4,5,0,0,35,0,>50K
21,1,0,0,0,2,225541,5,10,0,0,0,40,0,<=50K
33,0,0,0,3,2,203488,5,10,1,0,0,45,0,<=50K
40,1,0,2,4,2,99373,12,6,8,0,0,40,0,<=50K
47,1,0,2,0,4,109705,1,9,1,0,0,40,0,<=50K
41,1,1,2,4,2,144947,0,13,1,0,0,40,0,<=50K
38,0,0,1,1,2,617898,0,13,7,0,0,50,0,<=50K
50,1,0,2,5,2,38310,7,4,4,0,0,40,0,<=50K
45,0,1,3,5,2,248993,1,9,7,0,0,40,0,<=50K
33,0,0,0,0,2,69311,1,9,2,0,0,40,0,<=50K
34,0,0,0,0,3,143766,6,12,0,0,0,40,0,<=50K
65,0,0,2,0,2,213477,3,14,5,0,0,28,0,<=50K
24,0,0,0,3,2,275691,2,7,6,0,0,39,0,<=50K
26,0,0,0,5,2,59367,0,13,8,0,0,40,0,<=50K
55,0,0,2,0,2,35551,1,9,10,0,0,40,0,<=50K
66,1,0,2,4,2,236784,0,13,3,0,0,8,1,<=50K
43,0,0,1,1,4,193755,0,13,3,0,0,40,0,<=50K
37,1,1,0,5,2,315291,0,13,0,0,0,40,0,<=50K
22,0,0,1,1,2,290504,1,9,10,0,0,40,0,<=50K
21,0,0,1,1,2,256240,2,7,8,0,0,40,0,<=50K
27,1,0,0,0,2,178709,3,14,8,0,0,40,0,<=50K
48,0,0,1,1,2,449354,1,9,0,4386,0,45,0,>50K
24,1,0,0,4,2,187937,0,13,3,0,0,40,0,<=50K
